Tweets,len,ID,Date,Source,Likes,RTs
"RT @vox_es: ‼ @Santi_ABASCAL ""Son unos buenos resultados para VOX pero sobre todo son unos buenos resultados para España porque suponen un…",139,1389715223263727619,2021-05-04 22:55:03,Twitter Web App,0,0
"Apoyar a quien trata, por activa y pasiva, de precarizar, debilitar y privatizar nuestro sistema sanitario (eminent… https://t.co/ioMAUqJU4k",140,1389715221330206722,2021-05-04 22:55:03,Twitter for Android,2,0
"RT @el_pais: 🔴 ACTUALIZACIÓN | Pablo Iglesias: ""Dejo todos mis cargos Dejo la política. Cuando uno deja de ser útil tiene que saber retirar…",140,1389715220038356994,2021-05-04 22:55:02,Twitter for Android,0,0
"RT @antena3com: 🔴 Comienza el especial informativo de @A3Noticias para analizar los resultados de las #Elecciones4M 

🗣️ Conducido por @Vic…",140,1389715219283337221,2021-05-04 22:55:02,Twitter for Android,0,0
Las fiestas de mi pueblo hará ya mas de un año y medio... Hostiaaaaa no que es hoy en Madrid. Pandemia kheeee???… https://t.co/jTKEzQ9NmX,137,1389715218842988544,2021-05-04 22:55:02,Twitter for Android,4,2
"RT @Sr_Dios: Si no vais a votar, luego a mi no me pidáis milagros #Elecciones4M",79,1389715215802109953,2021-05-04 22:55:01,Twitter for iPhone,0,0
RT @mdaswani: El Gobierno prohíbe el regreso del público a los estadios por las aglomeraciones que puedan formarse antes y después. Te tien…,140,1389715214329917442,2021-05-04 22:55:01,Twitter for Android,0,0
"RT @EuropeElects: Spain (Madrid regional parliament):

Total seats, 99.9% counted

PP-EPP: 65 seats
Más Madrid-Greens/EFA: 24
PSOE-S&amp;D: 24…",143,1389715214304690187,2021-05-04 22:55:01,Twitter for Android,0,0
"RT @vox_es: ‼ @Santi_ABASCAL ""Son unos buenos resultados para VOX pero sobre todo son unos buenos resultados para España porque suponen un…",139,1389715212283138050,2021-05-04 22:55:00,Twitter for iPhone,0,0
RT @JacoboRamosGr: 🇪🇸▶️ Estado de la #CalleGénova #VamosMadrid ⭐️⭐️❤️❤️❤️ #TodosConAyuso #4M #Elecciones4M #MadridEnLibertad https://t.co/L…,140,1389715211662282752,2021-05-04 22:55:00,Twitter for Android,0,0
"RT @vox_es: ‼ @Santi_ABASCAL ""Son unos buenos resultados para VOX pero sobre todo son unos buenos resultados para España porque suponen un…",139,1389715210278211584,2021-05-04 22:55:00,Twitter for Android,0,0
"El PP triplica sus resultados en Arganda del Rey.

👉 minuto a minuto: https://t.co/TVS23ET6Tw

📡 DIRECTO… https://t.co/4Gd5w8EZQa",129,1389715209388843014,2021-05-04 22:55:00,TweetDeck,6,1
"RT @Juanerpf: Madrid ha dicho no a la izquierda.

Abascal: ""Nada de esto habría sido posible sin vosotros""

#SoloQuedaVox 
#Elecciones4M ht…",140,1389715208604639237,2021-05-04 22:55:00,Twitter for Android,0,0
"RT @jvrcmpnn: Oye, que si los madrileños están felices con esta señora, me alegro por ellos; que se la queden largo tiempo.

Ah, cuando sea…",140,1389715206083858433,2021-05-04 22:54:59,Twitter for Android,0,0
"RT @BECAES_: Hay un buen número de PERDEDORES:

Jorge Javier
Àngels Barceló
E. Palomera
El artisteo
Tezanos
Ferreras
Iglesias
Redondo
...
p…",140,1389715194172092422,2021-05-04 22:54:56,Twitter for Android,0,0
RT @Tonicanto1: LIBERTAD  #Elecciones4M https://t.co/f0OMSfTB2h,63,1389715191860969474,2021-05-04 22:54:56,Twitter for Android,0,0
"RT @MiarmaEnMadrid: #Elecciones4M
- Perdone es que no veo bien la pizarra la segunda tapa que pone que es mero ali oli? https://t.co/dDWBcd…",140,1389715186962112515,2021-05-04 22:54:54,Twitter Web App,0,0
"RT @vox_es: ‼  Primera valoración de VOX #Elecciones4M

➡ @Jorgebuxade ""Los madrileños han dado la espalda a Podemos y no ha conseguido lle…",140,1389715186127446017,2021-05-04 22:54:54,Twitter for iPhone,0,0
RT @JavierVisiers: 📡 Sigue en directo en @COPE el Especial #Elecciones4M 🗳 en la #radio con @ExpositoCOPE🎙 de @linternacope desde @Puertals…,140,1389715184638439436,2021-05-04 22:54:54,Twitter for Android,0,0
"RT @Servimedia: 🗳️#Elecciones4M 

🏆 @IdiazAyuso gana el plebiscito de Madrid con 7⃣ escaños más que los tres partidos de izquierda juntos…",138,1389715184281919490,2021-05-04 22:54:54,Twitter for Android,0,0
"RT @el_pais: 🔴 ACTUALIZACIÓN | Pablo Iglesias: ""Dejo todos mis cargos Dejo la política. Cuando uno deja de ser útil tiene que saber retirar…",140,1389715183963185154,2021-05-04 22:54:54,Twitter for Android,0,0
"RT @EPInforma: Grupo de apoyo a #LxsPresxsPoliticxs manifiestan su solidaridad con el hermano pueblo de Colombia 🇨🇴
#DuqueAsesino #Eleccion…",140,1389715183807913992,2021-05-04 22:54:54,Twitter for Android,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389715182772015104,2021-05-04 22:54:53,Twitter Web App,0,0
RT @JacoboRamosGr: 🇪🇸▶️ Hoy gana la #Libertad ⭐️⭐️❤️❤️❤️ #Elecciones4M #EleccionesMadrid #Madrid2021 https://t.co/Nklo9Bjap8,124,1389715181509414919,2021-05-04 22:54:53,Twitter for Android,0,0
RT @Juanma_Toribio: Al final todo se resume en esto #Elecciones4M https://t.co/nyprn7aadU,89,1389715180456660993,2021-05-04 22:54:53,Twitter for Android,0,0
"RT @FranHervias: Comienza el inicio del fin del sanchismo.

#Elecciones4M 
#Libertad https://t.co/LU8G2cFbWq",108,1389715179349418001,2021-05-04 22:54:53,Twitter for iPhone,0,0
RT @lydiacachosi: Hoy hay elecciones en #Madrid y me sorprende que haya quienes no están conscientes de su privilegio para decidir sin que…,139,1389715172751814667,2021-05-04 22:54:51,Twitter Web App,0,0
RT @SWRFernando: PSOE y Unidas Podemos en el Gobierno no han cumplido ni sus promesas de derogar la ley mordaza y la reforma laboral del PP…,140,1389715172655341570,2021-05-04 22:54:51,Twitter Web App,0,0
RT @Juanma_Toribio: Al final todo se resume en esto #Elecciones4M https://t.co/nyprn7aadU,89,1389715170973392897,2021-05-04 22:54:51,Twitter for iPhone,0,0
RT @heraldoes: #Elecciones4M 👉 El CIS falló en su sondeo flash al calcular diez escaños más para el PSOE y diez menos para el PP https://t.…,140,1389715170969231361,2021-05-04 22:54:51,Twitter for Android,0,0
"RT @elpadrecorajede: -Se carga a 10.000 abuelos y gana por tener los bares abiertos
-Jajajaja 
#Elecciones4M https://t.co/J6mZzZdU8k",132,1389715170428133376,2021-05-04 22:54:50,Twitter for Android,0,0
RT @CasoAislado_Es: Forocoches se burla de Podemos y de Pablo Iglesias tras la victoria de la derecha frente al comunismo en las #Eleccione…,140,1389715169148813319,2021-05-04 22:54:50,Twitter for Android,0,0
RT @Juanma_Toribio: Al final todo se resume en esto #Elecciones4M https://t.co/nyprn7aadU,89,1389715168477782016,2021-05-04 22:54:50,Twitter for Android,0,0
"RT @vox_es: ‼  Primera valoración de VOX #Elecciones4M

➡ @Jorgebuxade ""Los madrileños han dado la espalda a Podemos y no ha conseguido lle…",140,1389715167492063234,2021-05-04 22:54:50,Twitter for Android,0,0
"RT @el_pais: 📺 TV en DIRECTO #Elecciones4M | Iglesias: ""Nunca Madrid había sido tan diferente que el resto de España. Auguro que la desleal…",140,1389715161561321483,2021-05-04 22:54:48,Twitter for Android,0,0
RT @miguelpr83: Hacía tiempo que no iba con tantas ganas a votar. Evitar que los social-comunistas arruinen Madrid y mandar a Iglesias a ve…,140,1389715161091608576,2021-05-04 22:54:48,Twitter for iPhone,0,0
"RT @robbhaifisch: -Oye Luke, ¿de dónde has sacado ese neón azul?
-En una heladería del centro.
-¡Luke, no me jodas! ¡Esos neones azules los…",140,1389715157438316544,2021-05-04 22:54:47,Twitter for Android,0,0
¿Quién quieres que se salve? RT para mayor difusión. #ElParoSigue #Elecciones4M #TierraDeNadie4… https://t.co/GDA5hoU4ty,120,1389715154871459842,2021-05-04 22:54:47,Twitter for Android,2,2
"RT @okdiario: Ayuso arrasa en Vallecas e Iglesias, el 'dueño' del barrio, queda 4º

#Elecciones4M https://t.co/89GW9qKmQm",121,1389715154108100610,2021-05-04 22:54:47,Twitter for iPhone,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389715153617408001,2021-05-04 22:54:46,Twitter for Android,0,0
"RT @JOSEMANUELSOTO1: Viva Madrid y Viva España!!
#Elecciones4M #SanchezVeteYa #IglesiasCierraAlSalir #AyusoPresidenta https://t.co/mmPp0yft…",140,1389715146222850049,2021-05-04 22:54:45,Twitter for Android,0,0
"RT @ElChicoComenta: 2155 hospitalizados en planta, 565 en UCI, una incidencia acumulada de más de 500 casos por 100.000 habitantes.

El PP…",139,1389715142779228160,2021-05-04 22:54:44,Twitter for Android,0,0
"RT @sergio_castro_g: ¿Querían guerra? Toma guerra.

Ayuso gana en Pinto, Parla, Fuenlabrada o Leganés. Gana hasta en Vallecas, Tetuán, Vill…",140,1389715142359793664,2021-05-04 22:54:44,Twitter for iPhone,0,0
"RT @vox_es: ‼ @monasterioR ""Es el comienzo de un cambio de rumbo para toda España"".

 #Elecciones4M https://t.co/QAyjwIOL8h",123,1389715140711432203,2021-05-04 22:54:43,Twitter for Android,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389715137217564672,2021-05-04 22:54:43,Twitter for Android,0,0
"RT @AlmeidaPP_: Hoy es un gran día para nuestra Comunidad, porque en las urnas elegimos nuestro futuro. 

Animo a los madrileños a votar, e…",140,1389715136169000967,2021-05-04 22:54:42,Twitter for Android,0,0
RT @miguelpr83: IGLESIAS SE PIRA!!!!!!!!!!!!!!!!🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳 #Elecciones4M,78,1389715136068341762,2021-05-04 22:54:42,Twitter for Android,0,0
"RT @EPInforma: Grupo de apoyo a #LxsPresxsPoliticxs manifiestan su solidaridad con el hermano pueblo de Colombia 🇨🇴
#DuqueAsesino #Eleccion…",140,1389715133732118532,2021-05-04 22:54:42,Twitter for iPhone,0,0
"RT @vox_es: ‼ @monasterioR ""Es el comienzo de un cambio de rumbo para toda España"".

 #Elecciones4M https://t.co/QAyjwIOL8h",123,1389715132985511941,2021-05-04 22:54:42,Twitter for Android,0,0
"RT @EquidistanteZen: #Elecciones4M

Quién sacará más votos en Vallecas?",71,1389715132138278913,2021-05-04 22:54:41,Twitter for Android,0,0
"RT @el_pais: 🔴 ÚLTIMA HORA #Elecciones4M | Iglesias: ""Dejo todos mis cargos, dejo la política de partido e institucional"" https://t.co/1xq2…",140,1389715131924320257,2021-05-04 22:54:41,Twitter for iPhone,0,0
"RT @EuropeElects: Spain (Madrid regional parliament):

Total seats, 99.9% counted

PP-EPP: 65 seats
Más Madrid-Greens/EFA: 24
PSOE-S&amp;D: 24…",143,1389715130871603202,2021-05-04 22:54:41,Twitter for Android,0,0
"RT @el_pais: 🔴 ÚLTIMA HORA #Elecciones4M | Iglesias: ""Dejo todos mis cargos, dejo la política de partido e institucional"" https://t.co/1xq2…",140,1389715119395983368,2021-05-04 22:54:38,Twitter Web App,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389715118804590594,2021-05-04 22:54:38,Twitter for Android,0,0
"RT @rodrixiu: El 8M, nooooo covid&gt;&gt;&gt;&gt;&gt;Génova, nah por un día 
#Elecciones4M https://t.co/kdvdgLeZ2O",114,1389715117366030337,2021-05-04 22:54:38,Twitter for Android,0,0
En Madrid se ha consolidado la mediocridad #Elecciones4M,56,1389715115923185669,2021-05-04 22:54:37,Twitter for Android,0,0
"RT @SWRFernando: Tras las elecciones de Madrid lo que queda claro es que ni Catalunya ni Euskal Herria son España. 

#Elecciones4M",130,1389715115105308672,2021-05-04 22:54:37,Twitter for Android,0,0
RT @el_pais: 🗳️ DIRECTO | Ayuso ha obtenido casi uno de cada dos votos en la Comunidad de Madrid y supera a toda la izquierda junta (44%) #…,140,1389715114505474058,2021-05-04 22:54:37,Twitter for iPhone,0,0
"RT @vox_es: ‼  @Santi_ABASCAL ""En las próximas elecciones generales salimos a derrotar al sanchismo y a expulsarle del Gobierno de la Nació…",140,1389715114077704192,2021-05-04 22:54:37,Twitter for Android,0,0
"RT @La_SER: 🗳️ ÚLTIMA HORA  

Pablo Iglesias anuncia que deja todos sus cargos y la política 

🔴Sigue el programa en DIRECTO https://t.co/Q…",140,1389715113750499333,2021-05-04 22:54:37,Twitter for Android,0,0
"Por esto y por mucho más, bravo @IdiazAyuso y bravo por todos nosotros! #Elecciones4M https://t.co/1wYeQfY3FZ",109,1389715109942071301,2021-05-04 22:54:36,Twitter for iPhone,0,0
"RT @alemanya7: Madrid duele
De que vale aplaudirles desde el balcón de casa si luego votas a partidos que desmantelan la Sanidad Pública.…",138,1389715109120024577,2021-05-04 22:54:36,Twitter Web App,0,0
"RT @alemanya7: Madrid duele
De que vale aplaudirles desde el balcón de casa si luego votas a partidos que desmantelan la Sanidad Pública.…",138,1389715108541128709,2021-05-04 22:54:36,Twitter for Android,0,0
"RT @maria6tata: Pablo Iglesias 
He sido víctima de todo el mundo y me hacen irme...

No vaya a decir que lo ha hecho mal ,el muchacho noooo…",140,1389715107148701699,2021-05-04 22:54:35,Twitter for Android,0,0
RT @miguelpr83: IGLESIAS SE PIRA!!!!!!!!!!!!!!!!🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳 #Elecciones4M,78,1389715099661783048,2021-05-04 22:54:34,Twitter for iPhone,0,0
RT @el_pais: Así ha cambiado el mapa del ganador por municipios en las elecciones de la Comunidad de Madrid con respecto a 2019 #Elecciones…,140,1389715097321410569,2021-05-04 22:54:33,Twitter for Android,0,0
"RT @paterjm: Dudo que sean de Femen: escriben con tilde y se depilan los sobacos
#Elecciones4M https://t.co/KhwUAJRoS1",118,1389715096230932485,2021-05-04 22:54:33,Twitter for Android,0,0
Hoy se inicia una nueva etapa en #España Gana la #libertad y .@PabloIglesias deja la política. Lo siguiente...q .… https://t.co/GV4T01iVZw,138,1389715095140319238,2021-05-04 22:54:32,Twitter for iPhone,5,1
Mood con las elecciones #Elecciones4M #eleccionesMadrid2021 #EleccionesMadrid https://t.co/jZMGawjeIQ,101,1389715091348758535,2021-05-04 22:54:32,Twitter for Android,0,0
"RT @vox_es: ‼ @monasterioR ""Los medios de comunicación y los partidos políticos han pretendido echar a VOX y no lo han conseguido. Cada día…",140,1389715090845442048,2021-05-04 22:54:31,Twitter for Android,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389715090597949447,2021-05-04 22:54:31,Twitter Web App,0,0
"RT @FranHervias: Comienza el inicio del fin del sanchismo.

#Elecciones4M 
#Libertad https://t.co/LU8G2cFbWq",108,1389715084000350215,2021-05-04 22:54:30,Twitter for Android,0,0
"RT @okdiario: #ÚltimaHora #Elecciones4M
 https://t.co/msUiCrYpyb",64,1389715070603640837,2021-05-04 22:54:27,Twitter Web App,0,0
"RT @okdiario: Envían mariachis a la sede de Podemos y le cantan a Iglesias: «Rata de dos patas»

#Elecciones4M

👉 https://t.co/mvtwNOAFiD h…",140,1389715067613192195,2021-05-04 22:54:26,Twitter for Android,0,0
RT @LosMeconios: Pablo Iglesias será recordado estas #Elecciones4M como el hombre que llegó para movilizar a la izquierda y consiguió todo…,139,1389715062923874308,2021-05-04 22:54:25,Twitter for Android,0,0
"RT @predi88: Formas de dejar la política:
Albert Rivera &gt; Asumo mis fallos, pido perdón y me retiro.
Pablo Iglesias &gt; He sido víctima de to…",146,1389715062663811074,2021-05-04 22:54:25,Twitter for iPhone,0,0
"RT @el_pais: Vídeo | ""Hasta siempre"". Así ha sido el emotivo discurso completo de Pablo Iglesias en el que se despide de de la política tra…",140,1389715058243031040,2021-05-04 22:54:24,Twitter for Android,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389715057618178053,2021-05-04 22:54:24,Twitter for Android,0,0
RT @miguelpr83: Su vida política ha sido una gran mentira. Hace unos días aseguró que se quedaría de diputado en la Asamblea de Madrid y le…,140,1389715056158466052,2021-05-04 22:54:23,Twitter for Android,0,0
"RT @YTanRicamente: Esta casa apoya a @Yolanda_Diaz_, encargada de reunir a TODA la izquierda española y convertirse en la próxima President…",140,1389715055726501890,2021-05-04 22:54:23,Twitter Web App,0,0
"RT @el_pais: 📺 TV en DIRECTO #Elecciones4M | Ayuso: ""Muy buenas noches a Madrid, España y a todos los rincones del mundo que nos miran con…",139,1389715055588032512,2021-05-04 22:54:23,Twitter for Android,0,0
"RT @el_pais: 🔴 ACTUALIZACIÓN | Pablo Iglesias: ""Dejo todos mis cargos Dejo la política. Cuando uno deja de ser útil tiene que saber retirar…",140,1389715051767115780,2021-05-04 22:54:22,Twitter Web App,0,0
RT @el_pais: 🗳️ DIRECTO | Ayuso ha obtenido casi uno de cada dos votos en la Comunidad de Madrid y supera a toda la izquierda junta (44%) #…,140,1389715045106556929,2021-05-04 22:54:21,Twitter for iPhone,0,0
RT @CasoAislado_Es: Forocoches se burla de Podemos y de Pablo Iglesias tras la victoria de la derecha frente al comunismo en las #Eleccione…,140,1389715043135131652,2021-05-04 22:54:20,Twitter for Android,0,0
"RT @SWRFernando: Tras las elecciones de Madrid lo que queda claro es que ni Catalunya ni Euskal Herria son España. 

#Elecciones4M",130,1389715042115985413,2021-05-04 22:54:20,Twitter for Android,0,0
"RT @vox_es: ‼ @monasterioR ""Es el comienzo de un cambio de rumbo para toda España"".

 #Elecciones4M https://t.co/QAyjwIOL8h",123,1389715037338619905,2021-05-04 22:54:19,Twitter for iPhone,0,0
RT @mdaswani: El Gobierno prohíbe el regreso del público a los estadios por las aglomeraciones que puedan formarse antes y después. Te tien…,140,1389715036344619013,2021-05-04 22:54:18,Twitter for Android,0,0
RT @Vox_Estepona: #Elecciones4M,31,1389715033786040322,2021-05-04 22:54:18,Twitter for iPhone,0,0
"RT @el_pais: ""La libertad es llevar una pulsera que ponga libertad"". Ayuso sostiene que hoy ""comienza un nuevo capítulo en la historia de E…",140,1389715032708112384,2021-05-04 22:54:18,Twitter Web App,0,0
"RT @el_pais: 🔴 ÚLTIMA HORA #Elecciones4M | Iglesias: ""Dejo todos mis cargos, dejo la política de partido e institucional"" https://t.co/1xq2…",140,1389715029126172679,2021-05-04 22:54:17,Twitter for Android,0,0
RT @CataDeCambridge: Sabes que vas a ganar y el discurso que te preparas es decir cada dos minutos la palabra “libertad” y reproducir un mo…,140,1389715027729526786,2021-05-04 22:54:16,Twitter for Android,0,0
"RT @el_pais: Vídeo | ""Hasta siempre"". Así ha sido el emotivo discurso completo de Pablo Iglesias en el que se despide de de la política tra…",140,1389715027461132295,2021-05-04 22:54:16,Twitter for Android,0,0
RT @jaliroller: Mi médico me ha recetado 10 minutos de Gabilondo antes de dormir para conciliar el sueño #Elecciones4M #4MTelemadrid https:…,140,1389715027356266502,2021-05-04 22:54:16,Twitter for Android,0,0
"RT @EPInforma: Grupo de apoyo a #LxsPresxsPoliticxs manifiestan su solidaridad con el hermano pueblo de Colombia 🇨🇴
#DuqueAsesino #Eleccion…",140,1389715025942753288,2021-05-04 22:54:16,Twitter Web App,0,0
"RT @vox_es: ‼ @Santi_ABASCAL ""Son unos buenos resultados para VOX pero sobre todo son unos buenos resultados para España porque suponen un…",139,1389715023002472452,2021-05-04 22:54:15,Twitter for Android,0,0
"RT @vox_es: ‼  @Santi_ABASCAL ""En las próximas elecciones generales salimos a derrotar al sanchismo y a expulsarle del Gobierno de la Nació…",140,1389715019835846663,2021-05-04 22:54:15,Twitter Web App,0,0
RT @el_pais: VÍDEO | Así ha sido la despedida de Pablo Iglesias de la política tras la derrota de la izquierda en Madrid  #Elecciones4M htt…,140,1389715015234723842,2021-05-04 22:54:13,Twitter Web App,0,0
"RT @Juanerpf: Madrid ha dicho no a la izquierda.

Abascal: ""Nada de esto habría sido posible sin vosotros""

#SoloQuedaVox 
#Elecciones4M ht…",140,1389715015222145026,2021-05-04 22:54:13,Twitter for iPhone,0,0
"RT @el_pais: 🔴 ÚLTIMA HORA #Elecciones4M | Iglesias: ""Dejo todos mis cargos, dejo la política de partido e institucional"" https://t.co/1xq2…",140,1389715014831980544,2021-05-04 22:54:13,Twitter for Android,0,0
"RT @Pereira_Hugo_: El mejor sondeo de las #Elecciones4M es la cara de Ferreras y Ana Pastor en #EleccionesMADL6

Qué mal día están teniendo…",140,1389715013837983747,2021-05-04 22:54:13,Twitter for Android,0,0
"RT @okdiario: Figo revienta a Tezanos con sus encuestas inventadas 💥

#Elecciones4M https://t.co/tHEHxsWGKT",107,1389715004144996357,2021-05-04 22:54:11,Twitter for Android,0,0
RT @CiudadanoDoe: El chavista #PabloIglesias #CierraLaPuertaAlSalir. #Pablete ves con tu comunismo a #Venezuela. #Podemos #Sisepuede desapa…,140,1389715000739106821,2021-05-04 22:54:10,Twitter for Android,0,0
"RT @informativost5: ✍️🏼Ayuso arrasa y provoca un terremoto político: Iglesias se va, el PSOE se hunde y Ciudadanos desaparece #Elecciones4M…",140,1389714999711518723,2021-05-04 22:54:10,Twitter for Android,0,0
Primera tarea para la izquierda en general y el PSOE en particular: lean este libro. De nada. #Elecciones4M https://t.co/KXn93Nv7QG,131,1389714999447367682,2021-05-04 22:54:10,Twitter for iPhone,1,1
RT @Juanma_Toribio: Al final todo se resume en esto #Elecciones4M https://t.co/nyprn7aadU,89,1389714999090810882,2021-05-04 22:54:10,Twitter for iPhone,0,0
"RT @vox_es: ‼  @Santi_ABASCAL ""En las próximas elecciones generales salimos a derrotar al sanchismo y a expulsarle del Gobierno de la Nació…",140,1389714996960055298,2021-05-04 22:54:09,Twitter for iPhone,0,0
"RT @albertomunoz_14: “Porque Madrid parece muy moderna pero Madrid no es moderna.”

Madrid no es Malasaña. #Elecciones4M https://t.co/sPqFV…",140,1389714996385525761,2021-05-04 22:54:09,Twitter for iPhone,0,0
RT @miguelpr83: IGLESIAS SE PIRA!!!!!!!!!!!!!!!!🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳 #Elecciones4M,78,1389714995345301504,2021-05-04 22:54:09,Twitter for iPhone,0,0
"RT @PedroOtamendi: ¿Ha dimitido ya Arrimadas?

 #Elecciones4M",61,1389714993059356672,2021-05-04 22:54:08,Twitter for Android,0,0
"RT @vox_es: ‼  @Santi_ABASCAL ""En las próximas elecciones generales salimos a derrotar al sanchismo y a expulsarle del Gobierno de la Nació…",140,1389714990949601280,2021-05-04 22:54:08,Twitter for Android,0,0
"RT @vox_es: ‼ @Santi_ABASCAL ""Son unos buenos resultados para VOX pero sobre todo son unos buenos resultados para España porque suponen un…",139,1389714990484140034,2021-05-04 22:54:08,Twitter for iPhone,0,0
"RT @matteosalvinimi: Complimenti e buon lavoro alla presidente Isabel Díaz Ayuso, vincitrice delle elezioni di Madrid, donna di buonsenso e…",140,1389714989200683022,2021-05-04 22:54:07,Twitter for Android,0,0
"RT @rodrixiu: El 8M, nooooo covid&gt;&gt;&gt;&gt;&gt;Génova, nah por un día 
#Elecciones4M https://t.co/kdvdgLeZ2O",114,1389714986646360065,2021-05-04 22:54:07,Twitter for Android,0,0
"Pablo Iglesias: ""Cuando uno deja de ser útil tiene que saber retirarse""
Ah, que alguna vez ha sido útil? 🤔🤣

Uno me… https://t.co/y5V7ZLkiyg",140,1389714983676743683,2021-05-04 22:54:06,Twitter for Android,2,0
"RT @vox_es: ‼  @Santi_ABASCAL ""En las próximas elecciones generales salimos a derrotar al sanchismo y a expulsarle del Gobierno de la Nació…",140,1389714974038241280,2021-05-04 22:54:04,Twitter for Android,0,0
"@PabloIglesias dimite de sus cargos polícos; eso da a entender que …

  💜L A   Y O L I   I S   C O M I N G💜… https://t.co/Rod23U7TZK",132,1389714973203566598,2021-05-04 22:54:03,Twitter for iPhone,0,0
"RT @el_pais: Vídeo | ""Hasta siempre"". Así ha sido el emotivo discurso completo de Pablo Iglesias en el que se despide de de la política tra…",140,1389714971957895169,2021-05-04 22:54:03,Twitter for Android,0,0
RT @ElHuffPost: Ayuso: “La libertad es llevar una pulsera que dice libertad sin tener que ocultarla”. #elecciones4m https://t.co/rn6EP8BcYM,139,1389714971370655750,2021-05-04 22:54:03,Twitter for Android,0,0
"RT @vox_es: ‼ @monasterioR ""Los medios de comunicación y los partidos políticos han pretendido echar a VOX y no lo han conseguido. Cada día…",140,1389714970926059528,2021-05-04 22:54:03,Twitter for iPhone,0,0
"RT @CiudadanosCs: Es una noche dura para el centro político.

📡 @BalEdmundo ""Asumí este reto sabiendo que nos enfrentábamos a una situación…",140,1389714967608320002,2021-05-04 22:54:02,Twitter for iPhone,0,0
"RT @MiercolesRepubl: 📢 Segunda recomendación republicana de hoy:

➡️ @Bocaccion
➡️ @Anarko35172922
 
✅ Retuitea este tuit
✅ Sigue a quien r…",140,1389714966656294920,2021-05-04 22:54:02,Twitter for iPhone,0,0
"RT @JOSEMANUELSOTO1: Viva Madrid y Viva España!!
#Elecciones4M #SanchezVeteYa #IglesiasCierraAlSalir #AyusoPresidenta https://t.co/mmPp0yft…",140,1389714963502145538,2021-05-04 22:54:01,Twitter for iPhone,0,0
"RT @JOSEMANUELSOTO1: Viva Madrid y Viva España!!
#Elecciones4M #SanchezVeteYa #IglesiasCierraAlSalir #AyusoPresidenta https://t.co/mmPp0yft…",140,1389714956619329540,2021-05-04 22:53:59,Twitter for Android,0,0
"RT @EPInforma: Grupo de apoyo a #LxsPresxsPoliticxs manifiestan su solidaridad con el hermano pueblo de Colombia 🇨🇴
#DuqueAsesino #Eleccion…",140,1389714956606742530,2021-05-04 22:53:59,Twitter Web App,0,0
"RT @sergiosayas: Esto se llama ARRASAR. 

#AyusoPresidenta 
#Elecciones4M https://t.co/ULGd3rLWFS",97,1389714955142848521,2021-05-04 22:53:59,Twitter Web App,0,0
"RT @vox_es: ‼ @monasterioR ""Los medios de comunicación y los partidos políticos han pretendido echar a VOX y no lo han conseguido. Cada día…",140,1389714953993658373,2021-05-04 22:53:59,Twitter Web App,0,0
"RT @elsitacabello: Ahora sí, lo puedo decir, meteros los aplausos por donde os quepan.
#Elecciones4M",100,1389714951825248260,2021-05-04 22:53:58,Twitter for Android,0,0
RT @VOX_AytoMadrid: #Elecciones4M,33,1389714949367336965,2021-05-04 22:53:58,Twitter for iPhone,0,0
RT @jaliroller: No veo autocríticas y sí muchas críticas en vez de felicitaciones a quien ha ganado las elecciones en Madrid #Elecciones4M…,139,1389714948880805896,2021-05-04 22:53:58,Twitter for Android,0,0
"RT @ferranmartin: ⚠️LA PORTADA: El Trumpismo gana en Madrid
#laPortada #elecciones4M #4M #especial4Mrtve #més324 #enJake https://t.co/bSu5C…",140,1389714948293541895,2021-05-04 22:53:57,Twitter for Android,0,0
RT @el_pais: VÍDEO | Así ha sido la despedida de Pablo Iglesias de la política tras la derrota de la izquierda en Madrid  #Elecciones4M htt…,140,1389714947425329159,2021-05-04 22:53:57,Twitter for iPhone,0,0
RT @Osc_26: Lo de Madrid es la crónica de una muerte anunciada.. Programas de máxima audiencia dando voz al fascismo. #Elecciones4M https:/…,140,1389714946599137283,2021-05-04 22:53:57,Twitter for iPhone,0,0
"RT @acidoenponche: Sólo en Madrid podemos tener en el mismo día este titular 'Las ucis afrontan su semana crítica, con Madrid al borde del…",139,1389714943809888256,2021-05-04 22:53:56,Twitter Web App,0,0
